Date,Days,Open,Close,High,Low,Volume
2016-01-07T00:00:00Z,403,90.490000,87.000000,90.900000,86.725000,4730926
2016-01-08T00:00:00Z,404,87.130000,87.830000,88.940000,86.720000,2995382
2016-01-11T00:00:00Z,407,88.030000,89.690000,89.870000,87.820000,2285629
2016-01-12T00:00:00Z,408,90.820000,88.940000,90.850000,88.400000,2002777
2016-01-13T00:00:00Z,409,89.440000,90.240000,91.800000,89.140000,2119935
2016-01-14T00:00:00Z,410,90.160000,92.940000,93.560000,90.050000,2360394
2016-01-15T00:00:00Z,411,91.330000,91.990000,92.280000,90.290000,1940485
2016-01-19T00:00:00Z,415,92.480000,92.500000,93.150000,92.020000,2488463
2016-01-20T00:00:00Z,416,92.090000,90.050000,92.290000,89.140000,2086652
2016-01-21T00:00:00Z,417,90.100000,91.040000,91.330000,89.450000,1274931
2016-01-22T00:00:00Z,418,91.670000,93.610000,93.850000,91.390000,1393335
2016-01-25T00:00:00Z,421,93.230000,92.070000,93.850000,91.830000,968927
2016-01-26T00:00:00Z,422,92.360000,92.220000,93.320000,91.740000,1215982
2016-01-27T00:00:00Z,423,91.610000,91.330000,92.300000,90.590000,1189564
2016-01-28T00:00:00Z,424,91.770000,92.830000,93.030000,91.530000,1112106
2016-01-29T00:00:00Z,425,93.710000,94.750000,95.281000,93.710000,2017080
2016-02-01T00:00:00Z,428,94.730000,95.670000,96.200000,94.290000,1421428
2016-02-02T00:00:00Z,429,94.940000,95.520000,95.650000,94.040000,2266565
2016-02-03T00:00:00Z,430,95.950000,95.640000,96.840000,95.180000,1722635
2016-02-04T00:00:00Z,431,95.400000,95.310000,96.970000,95.195000,1989100
2016-02-05T00:00:00Z,432,94.980000,95.060000,95.630000,94.080000,1331887
2016-02-08T00:00:00Z,435,94.870000,95.100000,95.290000,93.030000,1340218
2016-02-09T00:00:00Z,436,94.750000,95.900000,96.590000,94.010000,1309043
2016-02-10T00:00:00Z,437,95.860000,97.110000,97.730000,95.350000,1711141
2016-02-11T00:00:00Z,438,96.330000,94.450000,96.910000,94.040000,1466301
2016-02-12T00:00:00Z,439,94.950000,93.470000,95.110000,93.240000,1819297
2016-02-16T00:00:00Z,443,94.070000,94.440000,94.770000,93.290000,1360091
2016-02-17T00:00:00Z,444,94.840000,95.500000,95.680000,94.075000,1133528
2016-02-18T00:00:00Z,445,95.320000,96.880000,97.390000,95.200000,995569
2016-02-19T00:00:00Z,446,96.660000,97.250000,97.300000,95.735000,2143306
2016-02-22T00:00:00Z,449,97.685000,98.750000,99.480000,97.670000,1505872
2016-02-23T00:00:00Z,450,98.080000,98.830000,99.240000,97.780000,1127312
2016-02-24T00:00:00Z,451,98.320000,98.900000,99.120000,98.060000,1612590
2016-02-25T00:00:00Z,452,98.890000,98.910000,99.440000,98.110000,1776120
2016-02-26T00:00:00Z,453,96.520000,95.560000,98.070000,95.140000,2793640
2016-02-29T00:00:00Z,456,95.550000,96.510000,97.620000,95.040000,2283071
2016-03-01T00:00:00Z,459,97.220000,96.570000,97.350000,96.140000,1232388
2016-03-02T00:00:00Z,460,96.060000,97.430000,97.450000,94.390000,1761777
2016-03-03T00:00:00Z,461,97.520000,98.560000,98.870000,96.360000,1093650
2016-03-04T00:00:00Z,462,98.215000,97.860000,98.860000,97.310000,1105964
2016-03-07T00:00:00Z,465,97.170000,97.400000,97.850000,96.260000,1829350
2016-03-08T00:00:00Z,466,97.550000,98.340000,98.590000,97.035000,1310955
2016-03-09T00:00:00Z,467,98.450000,98.870000,99.740000,97.930000,999588
2016-03-10T00:00:00Z,468,98.750000,98.240000,99.300000,97.150000,1170511
2016-03-11T00:00:00Z,469,98.940000,99.460000,99.690000,98.770000,1356562
2016-03-14T00:00:00Z,472,99.430000,100.070000,100.320000,98.720000,961059
2016-03-15T00:00:00Z,473,99.950000,100.200000,100.390000,99.370000,1042593
2016-03-16T00:00:00Z,474,99.980000,100.620000,101.000000,98.860000,1215326
2016-03-17T00:00:00Z,475,100.810000,103.040000,103.250000,100.490000,1219705
2016-03-18T00:00:00Z,476,103.100000,103.230000,103.960000,102.290000,2379454
2016-03-21T00:00:00Z,479,102.700000,102.900000,103.340000,102.230000,1363571
2016-03-22T00:00:00Z,480,102.100000,102.740000,103.150000,101.640000,1498409
2016-03-23T00:00:00Z,481,102.300000,101.830000,102.530000,101.390000,1438170
2016-03-24T00:00:00Z,482,101.460000,102.550000,102.770000,101.030000,865546
2016-03-28T00:00:00Z,486,102.735000,102.740000,103.440000,102.140000,730217
2016-03-29T00:00:00Z,487,102.880000,104.150000,104.320000,102.330000,949255
2016-03-30T00:00:00Z,488,104.700000,103.470000,104.700000,103.100000,1221178
2016-03-31T00:00:00Z,489,103.625000,104.050000,104.340000,103.380000,1265704
2016-04-01T00:00:00Z,490,103.380000,105.920000,106.050000,103.380000,1695249
2016-04-04T00:00:00Z,493,105.470000,105.130000,105.620000,104.940000,1376849
2016-04-05T00:00:00Z,494,104.600000,103.080000,104.640000,102.960000,1191887
2016-04-06T00:00:00Z,495,102.990000,103.200000,103.320000,102.100000,1072786
2016-04-07T00:00:00Z,496,102.380100,103.350000,103.820000,102.380100,1161134
2016-04-08T00:00:00Z,497,103.640000,104.240000,104.590000,103.640000,960012
2016-04-11T00:00:00Z,500,104.540000,103.320000,104.870000,103.120000,887522
2016-04-12T00:00:00Z,501,103.530000,104.090000,104.220000,103.015000,906034
2016-04-13T00:00:00Z,502,104.350000,103.970000,104.430000,103.140000,766395
2016-04-14T00:00:00Z,503,104.030000,103.910000,104.160000,103.455000,901789
2016-04-15T00:00:00Z,504,103.740000,104.600000,104.959900,103.740000,824560
2016-04-18T00:00:00Z,507,104.530000,104.480000,104.600000,103.550000,1075016
2016-04-19T00:00:00Z,508,104.550000,104.210000,104.920000,103.830000,1035786
2016-04-20T00:00:00Z,509,104.460000,102.430000,105.460000,102.380000,1344966
2016-04-21T00:00:00Z,510,102.190000,100.470000,102.460000,100.470000,1179553
2016-04-22T00:00:00Z,511,100.800000,101.140000,101.380000,100.400000,1014483
2016-04-25T00:00:00Z,514,101.120000,101.300000,101.390000,100.440000,911036
2016-04-26T00:00:00Z,515,101.650000,101.200000,102.075000,100.960000,897720
2016-04-27T00:00:00Z,516,101.470000,102.870000,103.380000,100.560000,1031258
2016-04-28T00:00:00Z,517,102.040000,103.090000,103.620000,102.040000,916379
2016-04-29T00:00:00Z,518,102.640000,103.350000,103.430000,102.065000,1363752
2016-05-02T00:00:00Z,522,103.470000,104.890000,105.320000,102.880000,1799146
2016-05-03T00:00:00Z,523,104.150000,104.890000,105.310000,104.150000,1881718
2016-05-04T00:00:00Z,524,104.990000,105.070000,106.910000,103.810000,1907524
2016-05-05T00:00:00Z,525,104.645000,105.440000,106.070000,104.205000,1817604
2016-05-06T00:00:00Z,526,105.140000,104.760000,105.210000,103.590000,1226628
2016-05-09T00:00:00Z,529,104.760000,104.630000,105.090000,104.190000,992206
2016-05-10T00:00:00Z,530,104.930000,104.660000,105.190000,104.280000,1000720
2016-05-11T00:00:00Z,531,104.820000,105.350000,105.570000,103.910000,1220231
2016-05-12T00:00:00Z,532,104.835000,105.370000,105.970000,104.835000,985139
2016-05-13T00:00:00Z,533,104.848500,104.400000,105.420000,104.055000,779316
2016-05-16T00:00:00Z,536,104.490000,104.610000,105.190000,103.894900,1071215
2016-05-17T00:00:00Z,537,104.260000,103.980000,104.610000,103.130000,1416280
2016-05-18T00:00:00Z,538,103.150000,102.320000,104.220000,101.730000,1302192
2016-05-19T00:00:00Z,539,101.790000,102.980000,103.140000,101.170000,1276281
2016-05-20T00:00:00Z,540,103.600000,103.630000,103.870000,102.610000,2498164
2016-05-23T00:00:00Z,543,103.160000,102.830000,103.890000,102.790000,901828
2016-05-24T00:00:00Z,544,103.130000,104.330000,104.390000,102.030000,1275175
2016-05-25T00:00:00Z,545,104.310000,104.580000,105.190000,103.610000,1076781
2016-05-26T00:00:00Z,546,104.290000,104.770000,105.130000,104.260000,916673
2016-05-27T00:00:00Z,547,104.820000,105.350000,105.410000,104.360000,615584
2016-05-31T00:00:00Z,551,105.370000,107.120000,107.280000,105.340000,2021854
2016-06-01T00:00:00Z,552,106.890000,106.780000,107.195000,106.170100,1536916
2016-06-02T00:00:00Z,553,106.410000,106.730000,106.985000,106.160000,1180386
2016-06-03T00:00:00Z,554,107.370000,109.460000,109.900000,107.370000,2043918
2016-06-06T00:00:00Z,557,108.880000,109.030000,109.350000,108.070000,1677196
2016-06-07T00:00:00Z,558,108.600000,108.690000,109.370000,108.500000,809367
2016-06-08T00:00:00Z,559,108.750000,109.550000,109.560000,108.750000,788376
2016-06-09T00:00:00Z,560,109.440000,110.000000,110.270000,109.000000,770572
2016-06-10T00:00:00Z,561,109.800000,109.270000,110.180000,108.940000,883028
2016-06-13T00:00:00Z,564,109.360000,109.400000,109.770000,109.000000,832789
2016-06-14T00:00:00Z,565,109.400000,110.080000,110.110000,108.910000,1049277
2016-06-15T00:00:00Z,566,110.080000,109.130000,110.120000,108.930000,1207612
2016-06-16T00:00:00Z,567,109.110000,109.390000,109.570000,108.560000,964414
2016-06-17T00:00:00Z,568,109.570000,109.650000,109.940000,108.630000,1508985
2016-06-20T00:00:00Z,571,109.870000,109.310000,110.400000,108.990000,1146454
2016-06-21T00:00:00Z,572,109.370000,110.440000,110.890000,109.160000,1131979
2016-06-22T00:00:00Z,573,110.450000,109.530000,110.670000,109.380000,918482
2016-06-23T00:00:00Z,574,110.020000,111.080000,111.080000,109.610000,911533
2016-06-24T00:00:00Z,575,109.300000,110.340000,111.819700,109.300000,1659910
2016-06-27T00:00:00Z,578,110.130000,111.390000,111.780000,109.670000,1625968
2016-06-28T00:00:00Z,579,110.790000,110.440000,111.460000,109.590000,1498465
2016-06-29T00:00:00Z,580,110.990000,111.270000,111.300000,110.590000,1335232
2016-06-30T00:00:00Z,581,111.610000,114.020000,114.030000,111.610000,1729799
2016-07-01T00:00:00Z,583,114.320000,113.490000,114.400000,112.500000,1023686
2016-07-05T00:00:00Z,587,113.410000,113.600000,114.140000,113.200000,1010444
2016-07-06T00:00:00Z,588,113.760000,114.500000,114.660000,113.380000,1723509
2016-07-07T00:00:00Z,589,114.190000,113.060000,114.500000,112.763000,1064727
2016-07-08T00:00:00Z,590,113.190000,114.110000,114.220000,112.010000,1386325
2016-07-11T00:00:00Z,593,114.050000,114.290000,114.350000,113.120000,1001547
2016-07-12T00:00:00Z,594,114.130000,113.220000,114.430000,112.830000,864218
2016-07-13T00:00:00Z,595,113.480000,114.140000,114.320000,113.120000,887740
2016-07-14T00:00:00Z,596,113.590000,113.050000,113.590000,111.800000,1288019
2016-07-15T00:00:00Z,597,113.300000,112.930000,113.990000,112.480000,1092523
2016-07-18T00:00:00Z,600,112.930000,112.950000,113.450000,112.730000,1001929
2016-07-19T00:00:00Z,601,113.010000,112.310000,113.245000,111.880000,2481679
2016-07-20T00:00:00Z,602,112.490000,111.990000,112.780000,111.770000,1324534
2016-07-21T00:00:00Z,603,111.720000,113.060000,113.200000,111.321000,1175349
