Date,Days,Open,Close,High,Low,Volume
2016-01-07T00:00:00Z,403,4.250000,4.300000,4.300000,4.210000,3278
2016-01-08T00:00:00Z,404,4.250000,4.280000,4.320000,4.250000,1700
2016-01-11T00:00:00Z,407,4.260000,4.230000,4.260000,4.200000,4859
2016-01-12T00:00:00Z,408,4.240000,4.100000,4.240000,4.100000,12487
2016-01-13T00:00:00Z,409,4.200000,4.050000,4.270000,4.050000,6354
2016-01-14T00:00:00Z,410,4.080000,4.050000,4.150000,4.050000,1967
2016-01-15T00:00:00Z,411,4.010100,4.010000,4.120000,4.010000,1421
2016-01-19T00:00:00Z,415,4.010000,3.960000,4.010700,3.950000,4713
2016-01-20T00:00:00Z,416,3.950000,3.920000,3.950000,3.900000,796
2016-01-21T00:00:00Z,417,3.964600,3.930000,3.964600,3.910100,2207
2016-01-22T00:00:00Z,418,3.920000,4.060000,4.060000,3.910000,7139
2016-01-25T00:00:00Z,421,4.170000,4.080000,4.170000,4.080000,1139
2016-01-26T00:00:00Z,422,4.050000,4.050000,4.050000,4.050000,3187
2016-01-27T00:00:00Z,423,4.110000,4.110000,4.110000,4.110000,221
2016-01-28T00:00:00Z,424,4.190000,4.180000,4.190000,4.180000,374
2016-01-29T00:00:00Z,425,4.184000,3.920000,4.201000,3.920000,7027
2016-02-01T00:00:00Z,428,3.990000,3.920000,3.990000,3.860000,2807
2016-02-02T00:00:00Z,429,3.860000,3.870000,4.140000,3.860000,5653
2016-02-03T00:00:00Z,430,3.820000,3.750100,3.820000,3.750000,5032
2016-02-04T00:00:00Z,431,3.800000,3.760000,3.899600,3.760000,6995
2016-02-05T00:00:00Z,432,3.750000,3.750000,3.750000,3.750000,100
2016-02-08T00:00:00Z,435,3.750000,3.750000,3.750000,3.750000,96
2016-02-09T00:00:00Z,436,3.754000,3.750000,3.754000,3.750000,1507
2016-02-10T00:00:00Z,437,3.750000,3.750000,3.750000,3.750000,1
2016-02-11T00:00:00Z,438,3.720000,3.660000,3.750000,3.660000,1408
2016-02-12T00:00:00Z,439,3.730000,3.750100,3.763200,3.730000,2100
2016-02-16T00:00:00Z,443,3.760000,3.750000,3.760000,3.750000,40400
2016-02-17T00:00:00Z,444,3.840000,3.838900,3.840000,3.838900,1561
2016-02-18T00:00:00Z,445,3.850000,3.850000,3.850000,3.850000,127
2016-02-19T00:00:00Z,446,3.940000,3.820000,3.940000,3.820000,1106
2016-02-22T00:00:00Z,449,3.898000,3.810000,3.898000,3.810000,315
