Date,Days,Open,Close,High,Low,Volume
2016-01-07T00:00:00Z,403,44.290000,44.100000,44.940000,43.690000,1660483
2016-01-08T00:00:00Z,404,44.450000,44.600000,45.660000,44.365000,1961343
2016-01-11T00:00:00Z,407,45.390000,44.470000,45.390000,43.970000,1138380
2016-01-12T00:00:00Z,408,44.880000,44.610000,45.180000,44.000000,2369472
2016-01-13T00:00:00Z,409,44.850000,43.310000,45.090000,43.000000,1848250
2016-01-14T00:00:00Z,410,43.500000,43.000000,43.500000,42.570000,2278359
2016-01-15T00:00:00Z,411,41.770000,42.560000,42.950000,41.760000,1528306
2016-01-19T00:00:00Z,415,42.780000,42.550000,43.460000,42.170000,1579104
2016-01-20T00:00:00Z,416,41.780000,42.770000,43.160000,41.570000,3243668
2016-01-21T00:00:00Z,417,43.560000,43.820000,44.245000,43.300000,2412687
2016-01-22T00:00:00Z,418,44.460000,44.920000,45.250000,44.320000,1650613
2016-01-25T00:00:00Z,421,44.810000,44.340000,44.820000,44.180000,1078378
2016-01-26T00:00:00Z,422,44.360000,45.520000,45.530000,44.190000,1857274
2016-01-27T00:00:00Z,423,45.290000,44.790000,45.540000,44.490000,1187089
2016-01-28T00:00:00Z,424,45.040000,44.790000,45.250000,44.140000,1301608
2016-01-29T00:00:00Z,425,44.850000,46.190000,46.210000,44.790000,1881555
2016-02-01T00:00:00Z,428,45.910000,44.990000,45.990000,44.920000,1421723
2016-02-02T00:00:00Z,429,44.700000,45.040000,45.310000,44.395000,1712897
2016-02-03T00:00:00Z,430,45.480000,45.310000,45.640000,43.960000,1391489
2016-02-04T00:00:00Z,431,45.140000,45.370000,45.710000,44.770000,1780953
2016-02-05T00:00:00Z,432,45.530000,43.610000,46.325000,43.010000,2771563
2016-02-08T00:00:00Z,435,42.910000,41.140000,43.280000,40.770000,2519924
2016-02-09T00:00:00Z,436,40.810000,41.930000,42.700000,40.390000,3033765
2016-02-10T00:00:00Z,437,43.420000,43.000000,43.760000,38.960000,4297827
2016-02-11T00:00:00Z,438,42.080000,41.230000,42.890000,41.090000,1805821
2016-02-12T00:00:00Z,439,41.810000,40.520000,41.890000,40.175000,2453168
2016-02-16T00:00:00Z,443,41.190000,40.780000,41.250000,39.980000,3935708
2016-02-17T00:00:00Z,444,40.920000,41.190000,41.630000,40.430000,2211790
2016-02-18T00:00:00Z,445,41.240000,40.900000,41.600000,40.730000,1359634
2016-02-19T00:00:00Z,446,40.940000,41.700000,41.800000,40.700000,1292021
2016-02-22T00:00:00Z,449,42.000000,42.100000,42.460000,41.750000,906128
2016-02-23T00:00:00Z,450,42.090000,42.490000,42.570000,41.900000,1174778
2016-02-24T00:00:00Z,451,41.990000,42.630000,42.715000,41.040000,1176007
2016-02-25T00:00:00Z,452,42.890000,42.890000,43.130000,42.610000,1986674
2016-02-26T00:00:00Z,453,43.260000,43.030000,43.470000,42.760000,1530980
2016-02-29T00:00:00Z,456,43.060000,42.920000,43.710000,42.900000,1136859
2016-03-01T00:00:00Z,459,43.330000,44.100000,44.270000,42.950000,942557
2016-03-02T00:00:00Z,460,44.000000,44.030000,44.380000,43.680000,856659
2016-03-03T00:00:00Z,461,44.120000,44.240000,44.390000,43.700000,1126649
2016-03-04T00:00:00Z,462,44.180000,44.930000,45.185000,44.060000,1298831
2016-03-07T00:00:00Z,465,44.680000,45.230000,45.440000,44.630000,945460
2016-03-08T00:00:00Z,466,44.950000,45.150000,45.210000,44.390000,1349481
2016-03-09T00:00:00Z,467,45.250000,45.490000,45.945000,44.770000,1004713
2016-03-10T00:00:00Z,468,45.650000,45.800000,46.300000,45.060000,1212121
2016-03-11T00:00:00Z,469,46.090000,45.830000,46.150000,45.590000,1077472
2016-03-14T00:00:00Z,472,45.710000,45.820000,46.040000,45.420000,635458
2016-03-15T00:00:00Z,473,45.490000,45.290000,45.636900,45.160000,840228
2016-03-16T00:00:00Z,474,45.165600,45.700000,45.915000,44.680000,1610609
2016-03-17T00:00:00Z,475,45.700000,46.140000,46.280000,45.320000,1199787
2016-03-18T00:00:00Z,476,46.340000,47.460000,47.730000,46.055000,2460356
2016-03-21T00:00:00Z,479,47.200000,46.540000,47.490000,46.400000,909359
2016-03-22T00:00:00Z,480,46.141000,47.000000,47.200000,46.141000,756416
2016-03-23T00:00:00Z,481,46.970000,46.700000,47.020000,46.540000,809422
2016-03-24T00:00:00Z,482,46.550000,47.000000,47.055000,46.460000,981880
2016-03-28T00:00:00Z,486,47.040000,47.450000,47.690000,46.900000,790525
2016-03-29T00:00:00Z,487,47.440000,47.460000,47.610000,47.050000,1454826
2016-03-30T00:00:00Z,488,47.740000,47.380000,47.780000,47.040000,1183029
2016-03-31T00:00:00Z,489,47.260000,47.280000,47.460000,46.790000,1646806
2016-04-01T00:00:00Z,490,46.930000,47.670000,47.880000,46.900000,1493803
2016-04-04T00:00:00Z,493,47.510000,48.170000,48.445000,47.480000,2065662
2016-04-05T00:00:00Z,494,48.000000,48.840000,48.870000,47.870000,3537793
