Date,Days,Open,Close,High,Low,Volume
2016-01-07T00:00:00Z,403,197.180000,197.130000,198.795000,194.090000,544390
2016-01-08T00:00:00Z,404,198.140000,194.790000,198.830000,194.380000,722872
2016-01-11T00:00:00Z,407,192.790000,189.120000,194.340000,187.760000,1192373
2016-01-12T00:00:00Z,408,189.600000,187.650000,191.880000,185.020000,1166336
2016-01-13T00:00:00Z,409,189.030000,185.600000,191.420000,184.885000,868167
2016-01-14T00:00:00Z,410,185.170000,188.960000,190.840000,183.500000,693893
2016-01-15T00:00:00Z,411,185.250000,189.420000,189.930000,183.530000,1337354
2016-01-19T00:00:00Z,415,190.410000,186.580000,191.980000,184.650000,786396
2016-01-20T00:00:00Z,416,185.415000,182.780000,185.440000,176.850000,1140051
2016-01-21T00:00:00Z,417,183.100000,185.530000,186.520000,182.000000,843933
2016-01-22T00:00:00Z,418,187.810000,187.230000,190.480000,184.670000,1095718
2016-01-25T00:00:00Z,421,187.180000,185.530000,187.370000,182.748000,1058764
2016-01-26T00:00:00Z,422,196.710000,186.000000,197.000000,182.570000,1494372
2016-01-27T00:00:00Z,423,186.770000,185.120000,188.680000,183.000000,1071734
2016-01-28T00:00:00Z,424,185.860000,192.180000,192.630000,185.500000,1051178
2016-01-29T00:00:00Z,425,193.080000,196.690000,197.365000,193.080000,1022359
2016-02-01T00:00:00Z,428,196.915000,197.700000,199.000000,193.630000,826500
2016-02-02T00:00:00Z,429,195.160000,192.930000,195.700000,191.900000,448466
2016-02-03T00:00:00Z,430,195.230000,197.650000,198.899200,189.570000,784692
2016-02-04T00:00:00Z,431,201.370000,208.480000,212.650000,199.350000,1500861
2016-02-05T00:00:00Z,432,207.530000,208.310000,212.140000,205.930000,1204872
2016-02-08T00:00:00Z,435,206.840000,210.320000,212.930000,205.376100,1244567
2016-02-09T00:00:00Z,436,207.990000,209.790000,212.030000,206.210000,1481931
2016-02-10T00:00:00Z,437,211.405000,204.080000,212.000000,203.880000,1116942
2016-02-11T00:00:00Z,438,200.830000,204.370000,205.950000,197.660000,912429
2016-02-12T00:00:00Z,439,206.370000,211.090000,211.780000,204.425000,740557
2016-02-16T00:00:00Z,443,212.200000,213.970000,217.010000,209.690000,940178
2016-02-17T00:00:00Z,444,216.500000,216.360000,218.720000,214.110000,903830
2016-02-18T00:00:00Z,445,217.740000,215.850000,217.946800,215.220000,634364
2016-02-19T00:00:00Z,446,215.000000,217.270000,217.410000,212.320000,696044
2016-02-22T00:00:00Z,449,217.650000,220.530000,224.180000,217.640000,900680
2016-02-23T00:00:00Z,450,220.700000,217.900000,221.470000,217.486000,669432
2016-02-24T00:00:00Z,451,214.500000,215.970000,216.810000,212.400000,861270
2016-02-25T00:00:00Z,452,217.530000,217.500000,217.880000,213.720000,702815
2016-02-26T00:00:00Z,453,218.150000,217.950000,219.410000,215.270000,732807
2016-02-29T00:00:00Z,456,217.295000,216.900000,218.740000,215.050000,694285
2016-03-01T00:00:00Z,459,218.950000,223.680000,225.860000,215.210000,864815
2016-03-02T00:00:00Z,460,223.000000,220.610000,223.875000,219.515000,617108
2016-03-03T00:00:00Z,461,221.110000,221.710000,223.250000,219.600000,836633
2016-03-04T00:00:00Z,462,218.440000,221.960000,222.690000,215.180000,715341
2016-03-07T00:00:00Z,465,221.950000,224.290000,225.680000,220.894000,457632
2016-03-08T00:00:00Z,466,223.860000,224.790000,225.950000,222.050000,608997
2016-03-09T00:00:00Z,467,226.000000,218.940000,226.180000,217.590000,907636
2016-03-10T00:00:00Z,468,219.370000,217.940000,220.400000,216.000000,816745
2016-03-11T00:00:00Z,469,219.490000,217.270000,220.540000,214.730100,902778
2016-03-14T00:00:00Z,472,217.500000,217.430000,218.830000,215.260000,530969
2016-03-15T00:00:00Z,473,216.090000,217.920000,218.280000,214.080000,425948
2016-03-16T00:00:00Z,474,218.110000,220.640000,221.320000,216.220000,662486
2016-03-17T00:00:00Z,475,220.350000,226.600000,232.000000,218.320000,1322119
2016-03-18T00:00:00Z,476,227.530000,225.590000,227.830000,225.200000,981249
2016-03-21T00:00:00Z,479,225.590000,227.450000,227.940000,224.180000,406607
2016-03-22T00:00:00Z,480,227.290000,228.470000,230.320000,227.190000,542532
2016-03-23T00:00:00Z,481,228.200000,229.110000,230.290000,227.460000,470399
2016-03-24T00:00:00Z,482,228.050000,229.150000,231.000000,228.050000,503312
2016-03-28T00:00:00Z,486,229.780000,228.200000,230.000000,227.370000,324598
2016-03-29T00:00:00Z,487,227.190000,230.610000,230.840000,226.575000,310250
2016-03-30T00:00:00Z,488,232.310000,233.500000,234.290000,230.240000,469829
2016-03-31T00:00:00Z,489,233.330000,233.430000,234.770000,231.830000,461596
2016-04-01T00:00:00Z,490,230.380000,234.380000,234.570000,226.970000,488940
2016-04-04T00:00:00Z,493,234.120000,231.260000,234.610000,230.600000,392286
2016-04-05T00:00:00Z,494,231.660000,233.650000,234.760000,229.520000,706691
2016-04-06T00:00:00Z,495,231.950000,232.840000,233.000000,226.310000,621758
2016-04-07T00:00:00Z,496,232.020000,229.970000,233.820000,229.100000,512519
2016-04-08T00:00:00Z,497,231.340000,230.640000,234.580000,229.880000,579839
2016-04-11T00:00:00Z,500,232.300000,232.410000,234.750000,232.000000,511495
2016-04-12T00:00:00Z,501,229.590000,229.640000,230.960000,226.960000,688514
2016-04-13T00:00:00Z,502,231.700000,233.780000,234.240000,229.880000,465516
2016-04-14T00:00:00Z,503,234.550000,234.470000,234.800000,232.250000,372495
2016-04-15T00:00:00Z,504,234.870000,235.050000,235.890000,232.720000,726160
2016-04-18T00:00:00Z,507,234.600000,231.990000,235.000000,229.500100,1157316
2016-04-19T00:00:00Z,508,232.900000,230.260000,233.900000,227.930000,1094888
2016-04-20T00:00:00Z,509,230.630000,228.560000,232.530000,228.220000,781392
2016-04-21T00:00:00Z,510,228.430000,227.890000,230.810000,227.800000,514996
2016-04-22T00:00:00Z,511,227.250000,229.130000,229.950000,227.250000,849178
2016-04-25T00:00:00Z,514,228.680000,229.190000,230.380000,228.070000,564683
2016-04-26T00:00:00Z,515,229.740000,234.320000,234.640000,229.740000,500150
2016-04-27T00:00:00Z,516,235.000000,238.730000,239.230000,233.450000,585670
2016-04-28T00:00:00Z,517,237.500000,235.960000,239.950000,235.060000,941706
