Date,Days,Open,Close,High,Low,Volume
2016-01-07T00:00:00Z,403,76.670000,76.580000,77.545000,75.430000,33775
2016-01-08T00:00:00Z,404,76.670000,76.010000,79.200000,75.440000,42986
2016-01-11T00:00:00Z,407,76.500000,76.600000,77.975000,75.420000,44420
2016-01-12T00:00:00Z,408,76.880000,76.930000,79.295000,75.550000,28651
2016-01-13T00:00:00Z,409,76.150000,75.310000,77.300000,74.750000,72452
2016-01-14T00:00:00Z,410,75.360000,76.570000,78.029900,74.960000,31589
2016-01-15T00:00:00Z,411,74.870000,76.420000,76.610000,73.720000,43003
2016-01-19T00:00:00Z,415,77.180000,75.120000,77.840000,74.020000,42900
2016-01-20T00:00:00Z,416,73.570000,76.040000,77.070000,72.300000,37008
2016-01-21T00:00:00Z,417,73.860000,75.400000,77.200000,73.860000,23978
2016-01-22T00:00:00Z,418,75.880000,75.860000,76.950000,74.100000,27921
2016-01-25T00:00:00Z,421,77.000000,75.370000,77.000000,75.030000,15614
2016-01-26T00:00:00Z,422,75.370000,77.530000,77.780000,75.370000,17863
2016-01-27T00:00:00Z,423,76.880000,75.310000,77.530000,75.310000,34901
2016-01-28T00:00:00Z,424,76.260000,76.730000,77.200000,75.475000,30382
2016-01-29T00:00:00Z,425,77.360000,79.090000,79.090000,77.070000,27154
2016-02-01T00:00:00Z,428,78.610000,77.840000,78.890000,76.580000,31889
2016-02-02T00:00:00Z,429,77.460000,76.290000,78.320000,75.300000,39345
2016-02-03T00:00:00Z,430,76.930000,77.940000,79.320000,76.550000,49435
2016-02-04T00:00:00Z,431,78.200000,78.010000,78.680000,77.360000,27441
2016-02-05T00:00:00Z,432,78.370000,76.610000,78.840000,76.350000,81304
2016-02-08T00:00:00Z,435,76.250000,79.860000,79.870000,75.732500,65161
2016-02-09T00:00:00Z,436,78.720000,80.630000,81.290000,78.720000,40780
2016-02-10T00:00:00Z,437,81.380000,79.780000,82.389900,79.240000,53741
2016-02-11T00:00:00Z,438,78.330000,78.420000,78.850000,76.900000,16712
2016-02-12T00:00:00Z,439,80.030000,78.330000,80.030000,77.016000,53632
2016-02-16T00:00:00Z,443,78.500000,80.720000,81.500000,78.005000,46880
2016-02-17T00:00:00Z,444,80.720000,80.250000,81.800000,79.540000,39718
2016-02-18T00:00:00Z,445,80.411000,81.050000,81.290000,79.950000,54950
2016-02-19T00:00:00Z,446,81.200000,81.690000,82.250000,81.100000,65723
2016-02-22T00:00:00Z,449,83.000000,83.340000,84.280000,82.350000,47582
2016-02-23T00:00:00Z,450,82.880000,83.910000,84.785500,82.750000,30502
2016-02-24T00:00:00Z,451,83.460000,87.080000,87.600000,83.460000,90835
2016-02-25T00:00:00Z,452,87.460000,86.550000,87.999900,85.950000,45627
2016-02-26T00:00:00Z,453,81.650000,81.000000,81.975600,80.486000,51072
2016-02-29T00:00:00Z,456,80.840000,81.400000,82.040000,80.650000,46310
2016-03-01T00:00:00Z,459,81.810000,82.100000,83.036000,81.540000,70214
2016-03-02T00:00:00Z,460,81.960000,79.320000,81.960000,78.914400,35621
2016-03-03T00:00:00Z,461,80.020000,81.950000,82.270000,78.890000,75256
2016-03-04T00:00:00Z,462,81.560000,81.440000,83.520000,80.800000,79222
2016-03-07T00:00:00Z,465,80.920000,80.380000,81.640000,79.500000,31897
2016-03-08T00:00:00Z,466,80.120000,79.800000,81.200000,79.180000,27346
2016-03-09T00:00:00Z,467,79.680000,79.690000,80.230000,79.110000,52100
2016-03-10T00:00:00Z,468,80.290000,79.970000,81.400000,78.950000,46167
2016-03-11T00:00:00Z,469,81.000000,81.340000,81.800000,80.570000,30711
2016-03-14T00:00:00Z,472,81.550000,80.900000,81.550000,80.328100,18816
2016-03-15T00:00:00Z,473,80.960000,81.450000,81.881600,80.200000,27081
2016-03-16T00:00:00Z,474,81.290000,81.640000,82.360000,81.290000,32542
2016-03-17T00:00:00Z,475,81.870000,85.750000,86.300000,81.760000,41535
2016-03-18T00:00:00Z,476,86.250000,86.020000,87.520000,85.850000,82328
2016-03-21T00:00:00Z,479,85.620000,84.040000,85.810000,83.950000,34214
2016-03-22T00:00:00Z,480,84.340000,85.720000,86.364500,83.980000,34127
2016-03-23T00:00:00Z,481,85.680000,83.160000,85.680000,83.110000,30576
2016-03-24T00:00:00Z,482,82.740000,84.940000,84.940000,81.376800,45213
2016-03-28T00:00:00Z,486,85.210000,84.240000,85.330000,83.380000,72977
2016-03-29T00:00:00Z,487,83.780000,85.760000,86.110000,83.360000,36883
2016-03-30T00:00:00Z,488,85.492700,84.240000,85.769900,84.100000,28089
2016-03-31T00:00:00Z,489,84.339300,83.740000,85.250000,83.540000,50091
2016-04-01T00:00:00Z,490,83.470000,84.070000,84.560000,83.041500,37061
2016-04-04T00:00:00Z,493,84.290000,86.610000,88.470000,84.290000,66469
2016-04-05T00:00:00Z,494,85.670000,83.760000,86.490000,83.580000,30452
2016-04-06T00:00:00Z,495,83.800000,83.920000,84.430000,82.760100,27889
2016-04-07T00:00:00Z,496,83.480000,82.810000,84.168500,81.960000,72095
2016-04-08T00:00:00Z,497,83.120000,83.660000,84.010000,82.270000,33534
2016-04-11T00:00:00Z,500,83.740000,83.520000,84.790000,83.350000,26577
2016-04-12T00:00:00Z,501,83.830000,83.250000,84.060000,82.750000,30182
2016-04-13T00:00:00Z,502,84.160000,84.330000,84.460000,83.510000,41861
2016-04-14T00:00:00Z,503,84.040000,85.200000,85.790000,84.000000,20034
2016-04-15T00:00:00Z,504,84.650000,86.400000,86.500000,84.650000,24379
2016-04-18T00:00:00Z,507,85.920000,85.560000,87.050000,85.000000,33696
2016-04-19T00:00:00Z,508,85.690000,85.300000,85.820000,84.750000,15667
2016-04-20T00:00:00Z,509,85.760000,84.360000,86.000000,84.360000,26788
2016-04-21T00:00:00Z,510,84.000000,85.140000,85.630000,84.000000,17300
2016-04-22T00:00:00Z,511,85.710000,85.550000,86.000000,85.060000,23847
2016-04-25T00:00:00Z,514,85.590000,86.320000,86.590000,85.010000,23890
2016-04-26T00:00:00Z,515,86.400000,87.430000,87.910000,86.400000,23838
